school_id,school,pathway,division,sector,class_year,grade11_school_year,nmsf_count,nmsf_status,nmsf_source_title,nmsf_source_url,nmsf_source_date,nmsf_source_hash,nmsf_source_scope,grade11_enrollment,enrollment_status,enrollment_source_title,enrollment_source_url,enrollment_source_date,enrollment_source_hash,enrollment_source_rows,nmsf_per_100_grade11,notes
langley_high_school,Langley High School,FCPS Region 1,FCPS,Public,2020,2018-19,,source_pending,,,,,,482,reported,NCES CCD Public Elementary/Secondary School Universe Survey via ELSI export,http://nces.ed.gov/ccd/elsi/,,a7e041846b405a3a54c18c69e80918d375229f1c0423a98bfd3b6fb414ba157f,sheet6_row_034,,
langley_high_school,Langley High School,FCPS Region 1,FCPS,Public,2021,2019-20,,source_pending,,,,,,531,reported,NCES CCD Public Elementary/Secondary School Universe Survey via ELSI export,http://nces.ed.gov/ccd/elsi/,,a7e041846b405a3a54c18c69e80918d375229f1c0423a98bfd3b6fb414ba157f,sheet6_row_034,,
langley_high_school,Langley High School,FCPS Region 1,FCPS,Public,2022,2020-21,,source_pending,,,,,,483,reported,NCES CCD Public Elementary/Secondary School Universe Survey via ELSI export,http://nces.ed.gov/ccd/elsi/,,a7e041846b405a3a54c18c69e80918d375229f1c0423a98bfd3b6fb414ba157f,sheet6_row_034,,
langley_high_school,Langley High School,FCPS Region 1,FCPS,Public,2023,2021-22,,source_pending,,,,,,521,reported,NCES CCD Public Elementary/Secondary School Universe Survey via ELSI export,http://nces.ed.gov/ccd/elsi/,,a7e041846b405a3a54c18c69e80918d375229f1c0423a98bfd3b6fb414ba157f,sheet6_row_034,,
langley_high_school,Langley High School,FCPS Region 1,FCPS,Public,2024,2022-23,13,parsed,264 FCPS Students Named 2024 National Merit Semifinalists,https://www.fcps.edu/news/264-fcps-students-named-2024-national-merit-semifinalists,2023-09-13,7c515347de203c9607145a66c4af18a42921d73236a8be58f79863b31335468d,FCPS high schools,515,reported,NCES CCD Public Elementary/Secondary School Universe Survey via ELSI export,http://nces.ed.gov/ccd/elsi/,,a7e041846b405a3a54c18c69e80918d375229f1c0423a98bfd3b6fb414ba157f,sheet6_row_034,2.524272,
langley_high_school,Langley High School,FCPS Region 1,FCPS,Public,2025,2023-24,19,parsed,191 FCPS Students Named 2025 National Merit Semifinalists,https://www.fcps.edu/news/191-fcps-students-named-2025-national-merit-semifinalists,2024-09-12,d06b5e4a64bdde5b976bfc421eafd5383035bf8a267403cf10e7e239703b7104,FCPS high schools,538,reported,NCES CCD Public Elementary/Secondary School Universe Survey via ELSI export,http://nces.ed.gov/ccd/elsi/,,a7e041846b405a3a54c18c69e80918d375229f1c0423a98bfd3b6fb414ba157f,sheet6_row_034,3.531599,
langley_high_school,Langley High School,FCPS Region 1,FCPS,Public,2026,2024-25,23,parsed,262 FCPS Students Named 2026 National Merit Semifinalists,https://www.fcps.edu/news/262-fcps-students-named-2026-national-merit-semifinalists-0,2025-09-11,676b4cdb98270c89c398cadb4a3abd07608d5d9b35297bf3c7753891fc8b54e8,FCPS high schools,,source_year_not_in_seed,NCES CCD Public Elementary/Secondary School Universe Survey via ELSI export,http://nces.ed.gov/ccd/elsi/,,a7e041846b405a3a54c18c69e80918d375229f1c0423a98bfd3b6fb414ba157f,,,
madison_high_school,Madison High School,FCPS Region 1,FCPS,Public,2019,2017-18,,source_pending,,,,,,564,reported,NCES CCD Public Elementary/Secondary School Universe Survey via ELSI export,http://nces.ed.gov/ccd/elsi/,,a7e041846b405a3a54c18c69e80918d375229f1c0423a98bfd3b6fb414ba157f,sheet6_row_039,,Renamed from James Madison High School
madison_high_school,Madison High School,FCPS Region 1,FCPS,Public,2020,2018-19,,source_pending,,,,,,548,reported,NCES CCD Public Elementary/Secondary School Universe Survey via ELSI export,http://nces.ed.gov/ccd/elsi/,,a7e041846b405a3a54c18c69e80918d375229f1c0423a98bfd3b6fb414ba157f,sheet6_row_039,,Renamed from James Madison High School
madison_high_school,Madison High School,FCPS Region 1,FCPS,Public,2021,2019-20,,source_pending,,,,,,552,reported,NCES CCD Public Elementary/Secondary School Universe Survey via ELSI export,http://nces.ed.gov/ccd/elsi/,,a7e041846b405a3a54c18c69e80918d375229f1c0423a98bfd3b6fb414ba157f,sheet6_row_039,,Renamed from James Madison High School
madison_high_school,Madison High School,FCPS Region 1,FCPS,Public,2022,2020-21,,source_pending,,,,,,572,reported,NCES CCD Public Elementary/Secondary School Universe Survey via ELSI export,http://nces.ed.gov/ccd/elsi/,,a7e041846b405a3a54c18c69e80918d375229f1c0423a98bfd3b6fb414ba157f,sheet6_row_039,,Renamed from James Madison High School
madison_high_school,Madison High School,FCPS Region 1,FCPS,Public,2023,2021-22,,source_pending,,,,,,594,reported,NCES CCD Public Elementary/Secondary School Universe Survey via ELSI export,http://nces.ed.gov/ccd/elsi/,,a7e041846b405a3a54c18c69e80918d375229f1c0423a98bfd3b6fb414ba157f,sheet6_row_039,,Renamed from James Madison High School
madison_high_school,Madison High School,FCPS Region 1,FCPS,Public,2024,2022-23,7,parsed,264 FCPS Students Named 2024 National Merit Semifinalists,https://www.fcps.edu/news/264-fcps-students-named-2024-national-merit-semifinalists,2023-09-13,7c515347de203c9607145a66c4af18a42921d73236a8be58f79863b31335468d,FCPS high schools,525,reported,NCES CCD Public Elementary/Secondary School Universe Survey via ELSI export,http://nces.ed.gov/ccd/elsi/,,a7e041846b405a3a54c18c69e80918d375229f1c0423a98bfd3b6fb414ba157f,sheet6_row_039,1.333333,Renamed from James Madison High School
madison_high_school,Madison High School,FCPS Region 1,FCPS,Public,2025,2023-24,9,parsed,191 FCPS Students Named 2025 National Merit Semifinalists,https://www.fcps.edu/news/191-fcps-students-named-2025-national-merit-semifinalists,2024-09-12,d06b5e4a64bdde5b976bfc421eafd5383035bf8a267403cf10e7e239703b7104,FCPS high schools,536,reported,NCES CCD Public Elementary/Secondary School Universe Survey via ELSI export,http://nces.ed.gov/ccd/elsi/,,a7e041846b405a3a54c18c69e80918d375229f1c0423a98bfd3b6fb414ba157f,sheet6_row_039,1.679104,Renamed from James Madison High School
madison_high_school,Madison High School,FCPS Region 1,FCPS,Public,2026,2024-25,8,parsed,262 FCPS Students Named 2026 National Merit Semifinalists,https://www.fcps.edu/news/262-fcps-students-named-2026-national-merit-semifinalists-0,2025-09-11,676b4cdb98270c89c398cadb4a3abd07608d5d9b35297bf3c7753891fc8b54e8,FCPS high schools,,source_year_not_in_seed,NCES CCD Public Elementary/Secondary School Universe Survey via ELSI export,http://nces.ed.gov/ccd/elsi/,,a7e041846b405a3a54c18c69e80918d375229f1c0423a98bfd3b6fb414ba157f,,,Renamed from James Madison High School
oakton_high_school,Oakton High School,FCPS Region 1,FCPS,Public,2019,2017-18,,source_pending,,,,,,687,reported,NCES CCD Public Elementary/Secondary School Universe Survey via ELSI export,http://nces.ed.gov/ccd/elsi/,,a7e041846b405a3a54c18c69e80918d375229f1c0423a98bfd3b6fb414ba157f,sheet6_row_044,,
oakton_high_school,Oakton High School,FCPS Region 1,FCPS,Public,2020,2018-19,,source_pending,,,,,,662,reported,NCES CCD Public Elementary/Secondary School Universe Survey via ELSI export,http://nces.ed.gov/ccd/elsi/,,a7e041846b405a3a54c18c69e80918d375229f1c0423a98bfd3b6fb414ba157f,sheet6_row_044,,
oakton_high_school,Oakton High School,FCPS Region 1,FCPS,Public,2021,2019-20,,source_pending,,,,,,727,reported,NCES CCD Public Elementary/Secondary School Universe Survey via ELSI export,http://nces.ed.gov/ccd/elsi/,,a7e041846b405a3a54c18c69e80918d375229f1c0423a98bfd3b6fb414ba157f,sheet6_row_044,,
oakton_high_school,Oakton High School,FCPS Region 1,FCPS,Public,2022,2020-21,,source_pending,,,,,,666,reported,NCES CCD Public Elementary/Secondary School Universe Survey via ELSI export,http://nces.ed.gov/ccd/elsi/,,a7e041846b405a3a54c18c69e80918d375229f1c0423a98bfd3b6fb414ba157f,sheet6_row_044,,
oakton_high_school,Oakton High School,FCPS Region 1,FCPS,Public,2023,2021-22,,source_pending,,,,,,674,reported,NCES CCD Public Elementary/Secondary School Universe Survey via ELSI export,http://nces.ed.gov/ccd/elsi/,,a7e041846b405a3a54c18c69e80918d375229f1c0423a98bfd3b6fb414ba157f,sheet6_row_044,,
oakton_high_school,Oakton High School,FCPS Region 1,FCPS,Public,2024,2022-23,14,parsed,264 FCPS Students Named 2024 National Merit Semifinalists,https://www.fcps.edu/news/264-fcps-students-named-2024-national-merit-semifinalists,2023-09-13,7c515347de203c9607145a66c4af18a42921d73236a8be58f79863b31335468d,FCPS high schools,690,reported,NCES CCD Public Elementary/Secondary School Universe Survey via ELSI export,http://nces.ed.gov/ccd/elsi/,,a7e041846b405a3a54c18c69e80918d375229f1c0423a98bfd3b6fb414ba157f,sheet6_row_044,2.028986,
oakton_high_school,Oakton High School,FCPS Region 1,FCPS,Public,2025,2023-24,11,parsed,191 FCPS Students Named 2025 National Merit Semifinalists,https://www.fcps.edu/news/191-fcps-students-named-2025-national-merit-semifinalists,2024-09-12,d06b5e4a64bdde5b976bfc421eafd5383035bf8a267403cf10e7e239703b7104,FCPS high schools,623,reported,NCES CCD Public Elementary/Secondary School Universe Survey via ELSI export,http://nces.ed.gov/ccd/elsi/,,a7e041846b405a3a54c18c69e80918d375229f1c0423a98bfd3b6fb414ba157f,sheet6_row_044,1.76565,
oakton_high_school,Oakton High School,FCPS Region 1,FCPS,Public,2026,2024-25,25,parsed,262 FCPS Students Named 2026 National Merit Semifinalists,https://www.fcps.edu/news/262-fcps-students-named-2026-national-merit-semifinalists-0,2025-09-11,676b4cdb98270c89c398cadb4a3abd07608d5d9b35297bf3c7753891fc8b54e8,FCPS high schools,,source_year_not_in_seed,NCES CCD Public Elementary/Secondary School Universe Survey via ELSI export,http://nces.ed.gov/ccd/elsi/,,a7e041846b405a3a54c18c69e80918d375229f1c0423a98bfd3b6fb414ba157f,,,
south_lakes_high_school,South Lakes High School,FCPS Region 1,FCPS,Public,2019,2017-18,,source_pending,,,,,,646,reported,NCES CCD Public Elementary/Secondary School Universe Survey via ELSI export,http://nces.ed.gov/ccd/elsi/,,a7e041846b405a3a54c18c69e80918d375229f1c0423a98bfd3b6fb414ba157f,sheet6_row_054,,
south_lakes_high_school,South Lakes High School,FCPS Region 1,FCPS,Public,2020,2018-19,,source_pending,,,,,,625,reported,NCES CCD Public Elementary/Secondary School Universe Survey via ELSI export,http://nces.ed.gov/ccd/elsi/,,a7e041846b405a3a54c18c69e80918d375229f1c0423a98bfd3b6fb414ba157f,sheet6_row_054,,
south_lakes_high_school,South Lakes High School,FCPS Region 1,FCPS,Public,2021,2019-20,,source_pending,,,,,,634,reported,NCES CCD Public Elementary/Secondary School Universe Survey via ELSI export,http://nces.ed.gov/ccd/elsi/,,a7e041846b405a3a54c18c69e80918d375229f1c0423a98bfd3b6fb414ba157f,sheet6_row_054,,
south_lakes_high_school,South Lakes High School,FCPS Region 1,FCPS,Public,2022,2020-21,,source_pending,,,,,,626,reported,NCES CCD Public Elementary/Secondary School Universe Survey via ELSI export,http://nces.ed.gov/ccd/elsi/,,a7e041846b405a3a54c18c69e80918d375229f1c0423a98bfd3b6fb414ba157f,sheet6_row_054,,
south_lakes_high_school,South Lakes High School,FCPS Region 1,FCPS,Public,2023,2021-22,,source_pending,,,,,,637,reported,NCES CCD Public Elementary/Secondary School Universe Survey via ELSI export,http://nces.ed.gov/ccd/elsi/,,a7e041846b405a3a54c18c69e80918d375229f1c0423a98bfd3b6fb414ba157f,sheet6_row_054,,
south_lakes_high_school,South Lakes High School,FCPS Region 1,FCPS,Public,2024,2022-23,,source_pending,,,,,,622,reported,NCES CCD Public Elementary/Secondary School Universe Survey via ELSI export,http://nces.ed.gov/ccd/elsi/,,a7e041846b405a3a54c18c69e80918d375229f1c0423a98bfd3b6fb414ba157f,sheet6_row_054,,
south_lakes_high_school,South Lakes High School,FCPS Region 1,FCPS,Public,2025,2023-24,3,parsed,191 FCPS Students Named 2025 National Merit Semifinalists,https://www.fcps.edu/news/191-fcps-students-named-2025-national-merit-semifinalists,2024-09-12,d06b5e4a64bdde5b976bfc421eafd5383035bf8a267403cf10e7e239703b7104,FCPS high schools,612,reported,NCES CCD Public Elementary/Secondary School Universe Survey via ELSI export,http://nces.ed.gov/ccd/elsi/,,a7e041846b405a3a54c18c69e80918d375229f1c0423a98bfd3b6fb414ba157f,sheet6_row_054,0.490196,
south_lakes_high_school,South Lakes High School,FCPS Region 1,FCPS,Public,2026,2024-25,1,parsed,262 FCPS Students Named 2026 National Merit Semifinalists,https://www.fcps.edu/news/262-fcps-students-named-2026-national-merit-semifinalists-0,2025-09-11,676b4cdb98270c89c398cadb4a3abd07608d5d9b35297bf3c7753891fc8b54e8,FCPS high schools,,source_year_not_in_seed,NCES CCD Public Elementary/Secondary School Universe Survey via ELSI export,http://nces.ed.gov/ccd/elsi/,,a7e041846b405a3a54c18c69e80918d375229f1c0423a98bfd3b6fb414ba157f,,,
annandale_high_school,Annandale High School,FCPS Region 2,FCPS,Public,2019,2017-18,,source_pending,,,,,,596,reported,NCES CCD Public Elementary/Secondary School Universe Survey via ELSI export,http://nces.ed.gov/ccd/elsi/,,a7e041846b405a3a54c18c69e80918d375229f1c0423a98bfd3b6fb414ba157f,sheet6_row_008,,
annandale_high_school,Annandale High School,FCPS Region 2,FCPS,Public,2020,2018-19,,source_pending,,,,,,541,reported,NCES CCD Public Elementary/Secondary School Universe Survey via ELSI export,http://nces.ed.gov/ccd/elsi/,,a7e041846b405a3a54c18c69e80918d375229f1c0423a98bfd3b6fb414ba157f,sheet6_row_008,,
annandale_high_school,Annandale High School,FCPS Region 2,FCPS,Public,2021,2019-20,,source_pending,,,,,,568,reported,NCES CCD Public Elementary/Secondary School Universe Survey via ELSI export,http://nces.ed.gov/ccd/elsi/,,a7e041846b405a3a54c18c69e80918d375229f1c0423a98bfd3b6fb414ba157f,sheet6_row_008,,
annandale_high_school,Annandale High School,FCPS Region 2,FCPS,Public,2022,2020-21,,source_pending,,,,,,601,reported,NCES CCD Public Elementary/Secondary School Universe Survey via ELSI export,http://nces.ed.gov/ccd/elsi/,,a7e041846b405a3a54c18c69e80918d375229f1c0423a98bfd3b6fb414ba157f,sheet6_row_008,,
annandale_high_school,Annandale High School,FCPS Region 2,FCPS,Public,2023,2021-22,,source_pending,,,,,,511,reported,NCES CCD Public Elementary/Secondary School Universe Survey via ELSI export,http://nces.ed.gov/ccd/elsi/,,a7e041846b405a3a54c18c69e80918d375229f1c0423a98bfd3b6fb414ba157f,sheet6_row_008,,
annandale_high_school,Annandale High School,FCPS Region 2,FCPS,Public,2024,2022-23,1,parsed,264 FCPS Students Named 2024 National Merit Semifinalists,https://www.fcps.edu/news/264-fcps-students-named-2024-national-merit-semifinalists,2023-09-13,7c515347de203c9607145a66c4af18a42921d73236a8be58f79863b31335468d,FCPS high schools,562,reported,NCES CCD Public Elementary/Secondary School Universe Survey via ELSI export,http://nces.ed.gov/ccd/elsi/,,a7e041846b405a3a54c18c69e80918d375229f1c0423a98bfd3b6fb414ba157f,sheet6_row_008,0.177936,
annandale_high_school,Annandale High School,FCPS Region 2,FCPS,Public,2025,2023-24,,source_pending,,,,,,569,reported,NCES CCD Public Elementary/Secondary School Universe Survey via ELSI export,http://nces.ed.gov/ccd/elsi/,,a7e041846b405a3a54c18c69e80918d375229f1c0423a98bfd3b6fb414ba157f,sheet6_row_008,,
annandale_high_school,Annandale High School,FCPS Region 2,FCPS,Public,2026,2024-25,,source_pending,,,,,,,source_year_not_in_seed,NCES CCD Public Elementary/Secondary School Universe Survey via ELSI export,http://nces.ed.gov/ccd/elsi/,,a7e041846b405a3a54c18c69e80918d375229f1c0423a98bfd3b6fb414ba157f,,,
falls_church_high_school,Falls Church High School,FCPS Region 2,FCPS,Public,2019,2017-18,,source_pending,,,,,,606,reported,NCES CCD Public Elementary/Secondary School Universe Survey via ELSI export,http://nces.ed.gov/ccd/elsi/,,a7e041846b405a3a54c18c69e80918d375229f1c0423a98bfd3b6fb414ba157f,sheet6_row_020,,
falls_church_high_school,Falls Church High School,FCPS Region 2,FCPS,Public,2020,2018-19,,source_pending,,,,,,588,reported,NCES CCD Public Elementary/Secondary School Universe Survey via ELSI export,http://nces.ed.gov/ccd/elsi/,,a7e041846b405a3a54c18c69e80918d375229f1c0423a98bfd3b6fb414ba157f,sheet6_row_020,,
falls_church_high_school,Falls Church High School,FCPS Region 2,FCPS,Public,2021,2019-20,,source_pending,,,,,,551,reported,NCES CCD Public Elementary/Secondary School Universe Survey via ELSI export,http://nces.ed.gov/ccd/elsi/,,a7e041846b405a3a54c18c69e80918d375229f1c0423a98bfd3b6fb414ba157f,sheet6_row_020,,
falls_church_high_school,Falls Church High School,FCPS Region 2,FCPS,Public,2022,2020-21,,source_pending,,,,,,487,reported,NCES CCD Public Elementary/Secondary School Universe Survey via ELSI export,http://nces.ed.gov/ccd/elsi/,,a7e041846b405a3a54c18c69e80918d375229f1c0423a98bfd3b6fb414ba157f,sheet6_row_020,,
falls_church_high_school,Falls Church High School,FCPS Region 2,FCPS,Public,2023,2021-22,,source_pending,,,,,,509,reported,NCES CCD Public Elementary/Secondary School Universe Survey via ELSI export,http://nces.ed.gov/ccd/elsi/,,a7e041846b405a3a54c18c69e80918d375229f1c0423a98bfd3b6fb414ba157f,sheet6_row_020,,
falls_church_high_school,Falls Church High School,FCPS Region 2,FCPS,Public,2024,2022-23,,source_pending,,,,,,543,reported,NCES CCD Public Elementary/Secondary School Universe Survey via ELSI export,http://nces.ed.gov/ccd/elsi/,,a7e041846b405a3a54c18c69e80918d375229f1c0423a98bfd3b6fb414ba157f,sheet6_row_020,,
falls_church_high_school,Falls Church High School,FCPS Region 2,FCPS,Public,2025,2023-24,,source_pending,,,,,,620,reported,NCES CCD Public Elementary/Secondary School Universe Survey via ELSI export,http://nces.ed.gov/ccd/elsi/,,a7e041846b405a3a54c18c69e80918d375229f1c0423a98bfd3b6fb414ba157f,sheet6_row_020,,
falls_church_high_school,Falls Church High School,FCPS Region 2,FCPS,Public,2026,2024-25,1,parsed,262 FCPS Students Named 2026 National Merit Semifinalists,https://www.fcps.edu/news/262-fcps-students-named-2026-national-merit-semifinalists-0,2025-09-11,676b4cdb98270c89c398cadb4a3abd07608d5d9b35297bf3c7753891fc8b54e8,FCPS high schools,,source_year_not_in_seed,NCES CCD Public Elementary/Secondary School Universe Survey via ELSI export,http://nces.ed.gov/ccd/elsi/,,a7e041846b405a3a54c18c69e80918d375229f1c0423a98bfd3b6fb414ba157f,,,
justice_high_school,Justice High School,FCPS Region 2,FCPS,Public,2019,2017-18,,source_pending,,,,,,582,reported,NCES CCD Public Elementary/Secondary School Universe Survey via ELSI export,http://nces.ed.gov/ccd/elsi/,,a7e041846b405a3a54c18c69e80918d375229f1c0423a98bfd3b6fb414ba157f,sheet6_row_032,,
justice_high_school,Justice High School,FCPS Region 2,FCPS,Public,2020,2018-19,,source_pending,,,,,,614,reported,NCES CCD Public Elementary/Secondary School Universe Survey via ELSI export,http://nces.ed.gov/ccd/elsi/,,a7e041846b405a3a54c18c69e80918d375229f1c0423a98bfd3b6fb414ba157f,sheet6_row_032,,
justice_high_school,Justice High School,FCPS Region 2,FCPS,Public,2021,2019-20,,source_pending,,,,,,589,reported,NCES CCD Public Elementary/Secondary School Universe Survey via ELSI export,http://nces.ed.gov/ccd/elsi/,,a7e041846b405a3a54c18c69e80918d375229f1c0423a98bfd3b6fb414ba157f,sheet6_row_032,,
justice_high_school,Justice High School,FCPS Region 2,FCPS,Public,2022,2020-21,,source_pending,,,,,,563,reported,NCES CCD Public Elementary/Secondary School Universe Survey via ELSI export,http://nces.ed.gov/ccd/elsi/,,a7e041846b405a3a54c18c69e80918d375229f1c0423a98bfd3b6fb414ba157f,sheet6_row_032,,
justice_high_school,Justice High School,FCPS Region 2,FCPS,Public,2023,2021-22,,source_pending,,,,,,543,reported,NCES CCD Public Elementary/Secondary School Universe Survey via ELSI export,http://nces.ed.gov/ccd/elsi/,,a7e041846b405a3a54c18c69e80918d375229f1c0423a98bfd3b6fb414ba157f,sheet6_row_032,,
justice_high_school,Justice High School,FCPS Region 2,FCPS,Public,2024,2022-23,,source_pending,,,,,,582,reported,NCES CCD Public Elementary/Secondary School Universe Survey via ELSI export,http://nces.ed.gov/ccd/elsi/,,a7e041846b405a3a54c18c69e80918d375229f1c0423a98bfd3b6fb414ba157f,sheet6_row_032,,
justice_high_school,Justice High School,FCPS Region 2,FCPS,Public,2025,2023-24,,source_pending,,,,,,607,reported,NCES CCD Public Elementary/Secondary School Universe Survey via ELSI export,http://nces.ed.gov/ccd/elsi/,,a7e041846b405a3a54c18c69e80918d375229f1c0423a98bfd3b6fb414ba157f,sheet6_row_032,,
justice_high_school,Justice High School,FCPS Region 2,FCPS,Public,2026,2024-25,1,parsed,262 FCPS Students Named 2026 National Merit Semifinalists,https://www.fcps.edu/news/262-fcps-students-named-2026-national-merit-semifinalists-0,2025-09-11,676b4cdb98270c89c398cadb4a3abd07608d5d9b35297bf3c7753891fc8b54e8,FCPS high schools,,source_year_not_in_seed,NCES CCD Public Elementary/Secondary School Universe Survey via ELSI export,http://nces.ed.gov/ccd/elsi/,,a7e041846b405a3a54c18c69e80918d375229f1c0423a98bfd3b6fb414ba157f,,,
mclean_high_school,McLean High School,FCPS Region 2,FCPS,Public,2019,2017-18,,source_pending,,,,,,547,reported,NCES CCD Public Elementary/Secondary School Universe Survey via ELSI export,http://nces.ed.gov/ccd/elsi/,,a7e041846b405a3a54c18c69e80918d375229f1c0423a98bfd3b6fb414ba157f,sheet6_row_041,,
mclean_high_school,McLean High School,FCPS Region 2,FCPS,Public,2020,2018-19,,source_pending,,,,,,555,reported,NCES CCD Public Elementary/Secondary School Universe Survey via ELSI export,http://nces.ed.gov/ccd/elsi/,,a7e041846b405a3a54c18c69e80918d375229f1c0423a98bfd3b6fb414ba157f,sheet6_row_041,,
mclean_high_school,McLean High School,FCPS Region 2,FCPS,Public,2021,2019-20,,source_pending,,,,,,582,reported,NCES CCD Public Elementary/Secondary School Universe Survey via ELSI export,http://nces.ed.gov/ccd/elsi/,,a7e041846b405a3a54c18c69e80918d375229f1c0423a98bfd3b6fb414ba157f,sheet6_row_041,,
mclean_high_school,McLean High School,FCPS Region 2,FCPS,Public,2022,2020-21,,source_pending,,,,,,560,reported,NCES CCD Public Elementary/Secondary School Universe Survey via ELSI export,http://nces.ed.gov/ccd/elsi/,,a7e041846b405a3a54c18c69e80918d375229f1c0423a98bfd3b6fb414ba157f,sheet6_row_041,,
mclean_high_school,McLean High School,FCPS Region 2,FCPS,Public,2023,2021-22,,source_pending,,,,,,602,reported,NCES CCD Public Elementary/Secondary School Universe Survey via ELSI export,http://nces.ed.gov/ccd/elsi/,,a7e041846b405a3a54c18c69e80918d375229f1c0423a98bfd3b6fb414ba157f,sheet6_row_041,,
mclean_high_school,McLean High School,FCPS Region 2,FCPS,Public,2024,2022-23,15,parsed,264 FCPS Students Named 2024 National Merit Semifinalists,https://www.fcps.edu/news/264-fcps-students-named-2024-national-merit-semifinalists,2023-09-13,7c515347de203c9607145a66c4af18a42921d73236a8be58f79863b31335468d,FCPS high schools,583,reported,NCES CCD Public Elementary/Secondary School Universe Survey via ELSI export,http://nces.ed.gov/ccd/elsi/,,a7e041846b405a3a54c18c69e80918d375229f1c0423a98bfd3b6fb414ba157f,sheet6_row_041,2.572899,
mclean_high_school,McLean High School,FCPS Region 2,FCPS,Public,2025,2023-24,16,parsed,191 FCPS Students Named 2025 National Merit Semifinalists,https://www.fcps.edu/news/191-fcps-students-named-2025-national-merit-semifinalists,2024-09-12,d06b5e4a64bdde5b976bfc421eafd5383035bf8a267403cf10e7e239703b7104,FCPS high schools,626,reported,NCES CCD Public Elementary/Secondary School Universe Survey via ELSI export,http://nces.ed.gov/ccd/elsi/,,a7e041846b405a3a54c18c69e80918d375229f1c0423a98bfd3b6fb414ba157f,sheet6_row_041,2.555911,
mclean_high_school,McLean High School,FCPS Region 2,FCPS,Public,2026,2024-25,20,parsed,262 FCPS Students Named 2026 National Merit Semifinalists,https://www.fcps.edu/news/262-fcps-students-named-2026-national-merit-semifinalists-0,2025-09-11,676b4cdb98270c89c398cadb4a3abd07608d5d9b35297bf3c7753891fc8b54e8,FCPS high schools,,source_year_not_in_seed,NCES CCD Public Elementary/Secondary School Universe Survey via ELSI export,http://nces.ed.gov/ccd/elsi/,,a7e041846b405a3a54c18c69e80918d375229f1c0423a98bfd3b6fb414ba157f,,,
marshall_high_school,Marshall High School,FCPS Region 2,FCPS,Public,2019,2017-18,,source_pending,,,,,,636,reported,NCES CCD Public Elementary/Secondary School Universe Survey via ELSI export,http://nces.ed.gov/ccd/elsi/,,a7e041846b405a3a54c18c69e80918d375229f1c0423a98bfd3b6fb414ba157f,sheet6_row_040,,Placed in Region 2 per 2020 plan
marshall_high_school,Marshall High School,FCPS Region 2,FCPS,Public,2020,2018-19,,source_pending,,,,,,569,reported,NCES CCD Public Elementary/Secondary School Universe Survey via ELSI export,http://nces.ed.gov/ccd/elsi/,,a7e041846b405a3a54c18c69e80918d375229f1c0423a98bfd3b6fb414ba157f,sheet6_row_040,,Placed in Region 2 per 2020 plan
marshall_high_school,Marshall High School,FCPS Region 2,FCPS,Public,2021,2019-20,,source_pending,,,,,,577,reported,NCES CCD Public Elementary/Secondary School Universe Survey via ELSI export,http://nces.ed.gov/ccd/elsi/,,a7e041846b405a3a54c18c69e80918d375229f1c0423a98bfd3b6fb414ba157f,sheet6_row_040,,Placed in Region 2 per 2020 plan
marshall_high_school,Marshall High School,FCPS Region 2,FCPS,Public,2022,2020-21,,source_pending,,,,,,519,reported,NCES CCD Public Elementary/Secondary School Universe Survey via ELSI export,http://nces.ed.gov/ccd/elsi/,,a7e041846b405a3a54c18c69e80918d375229f1c0423a98bfd3b6fb414ba157f,sheet6_row_040,,Placed in Region 2 per 2020 plan
marshall_high_school,Marshall High School,FCPS Region 2,FCPS,Public,2023,2021-22,,source_pending,,,,,,508,reported,NCES CCD Public Elementary/Secondary School Universe Survey via ELSI export,http://nces.ed.gov/ccd/elsi/,,a7e041846b405a3a54c18c69e80918d375229f1c0423a98bfd3b6fb414ba157f,sheet6_row_040,,Placed in Region 2 per 2020 plan
marshall_high_school,Marshall High School,FCPS Region 2,FCPS,Public,2024,2022-23,6,parsed,264 FCPS Students Named 2024 National Merit Semifinalists,https://www.fcps.edu/news/264-fcps-students-named-2024-national-merit-semifinalists,2023-09-13,7c515347de203c9607145a66c4af18a42921d73236a8be58f79863b31335468d,FCPS high schools,516,reported,NCES CCD Public Elementary/Secondary School Universe Survey via ELSI export,http://nces.ed.gov/ccd/elsi/,,a7e041846b405a3a54c18c69e80918d375229f1c0423a98bfd3b6fb414ba157f,sheet6_row_040,1.162791,Placed in Region 2 per 2020 plan
marshall_high_school,Marshall High School,FCPS Region 2,FCPS,Public,2025,2023-24,5,parsed,191 FCPS Students Named 2025 National Merit Semifinalists,https://www.fcps.edu/news/191-fcps-students-named-2025-national-merit-semifinalists,2024-09-12,d06b5e4a64bdde5b976bfc421eafd5383035bf8a267403cf10e7e239703b7104,FCPS high schools,557,reported,NCES CCD Public Elementary/Secondary School Universe Survey via ELSI export,http://nces.ed.gov/ccd/elsi/,,a7e041846b405a3a54c18c69e80918d375229f1c0423a98bfd3b6fb414ba157f,sheet6_row_040,0.897666,Placed in Region 2 per 2020 plan
